subject_ID,wm-lh-bankssts,wm-lh-caudalanteriorcingulate,wm-lh-caudalmiddlefrontal,wm-lh-cuneus,wm-lh-entorhinal,wm-lh-fusiform,wm-lh-inferiorparietal,wm-lh-inferiortemporal,wm-lh-isthmuscingulate,wm-lh-lateraloccipital,wm-lh-lateralorbitofrontal,wm-lh-lingual,wm-lh-medialorbitofrontal,wm-lh-middletemporal,wm-lh-parahippocampal,wm-lh-paracentral,wm-lh-parsopercularis,wm-lh-parsorbitalis,wm-lh-parstriangularis,wm-lh-pericalcarine,wm-lh-postcentral,wm-lh-posteriorcingulate,wm-lh-precentral,wm-lh-precuneus,wm-lh-rostralanteriorcingulate,wm-lh-rostralmiddlefrontal,wm-lh-superiorfrontal,wm-lh-superiorparietal,wm-lh-superiortemporal,wm-lh-supramarginal,wm-lh-frontalpole,wm-lh-temporalpole,wm-lh-transversetemporal,wm-lh-insula,wm-rh-bankssts,wm-rh-caudalanteriorcingulate,wm-rh-caudalmiddlefrontal,wm-rh-cuneus,wm-rh-entorhinal,wm-rh-fusiform,wm-rh-inferiorparietal,wm-rh-inferiortemporal,wm-rh-isthmuscingulate,wm-rh-lateraloccipital,wm-rh-lateralorbitofrontal,wm-rh-lingual,wm-rh-medialorbitofrontal,wm-rh-middletemporal,wm-rh-parahippocampal,wm-rh-paracentral,wm-rh-parsopercularis,wm-rh-parsorbitalis,wm-rh-parstriangularis,wm-rh-pericalcarine,wm-rh-postcentral,wm-rh-posteriorcingulate,wm-rh-precentral,wm-rh-precuneus,wm-rh-rostralanteriorcingulate,wm-rh-rostralmiddlefrontal,wm-rh-superiorfrontal,wm-rh-superiorparietal,wm-rh-superiortemporal,wm-rh-supramarginal,wm-rh-frontalpole,wm-rh-temporalpole,wm-rh-transversetemporal,wm-rh-insula,Left-UnsegmentedWhiteMatter,Right-UnsegmentedWhiteMatter
CNBD_00515,3227.7,2399.0,7853.1,2516.2,1408.0,6873.8,11514.0,7212.3,3575.7,9789.5,6857.9,5271.7,4053.1,6984.0,1431.7,4102.7,4089.1,950.0,3126.6,2757.3,9049.7,4458.5,14784.9,9641.0,2480.6,12393.0,20155.0,12967.4,8879.9,10071.2,293.7,525.8,697.6,9691.6,3009.0,3055.9,5905.5,3103.1,1117.6,5956.5,13085.6,7669.1,3171.9,8620.3,7028.1,5995.4,4191.2,7147.9,1513.8,5640.8,3763.3,1421.7,3694.3,2667.9,9260.5,4418.5,15873.1,9434.5,1861.9,12561.2,19626.6,12673.2,8190.6,8814.1,375.3,742.2,834.5,9953.3,37062.5,36960.6
CNBD_00517,2503.8,2975.7,6800.8,3738.5,1788.5,7830.7,9631.0,9391.4,4595.0,15268.0,8552.8,6616.8,4516.9,8994.0,2160.0,4551.1,3927.5,1220.4,3467.6,3871.5,10044.1,4845.8,16341.3,10441.4,3027.7,17808.3,24836.0,15310.2,11418.1,12035.0,443.5,1281.9,935.5,12329.4,3198.9,3708.6,6998.7,3769.1,1125.6,8099.8,13686.5,9638.6,4526.7,13064.9,8685.6,8274.9,5027.7,8918.5,1557.8,4925.8,3595.8,1740.1,4422.6,4740.6,9739.0,5680.4,14178.8,11726.1,2895.5,20016.4,19429.5,13392.2,9311.7,8961.7,538.9,1112.5,757.9,12116.2,44995.7,48181.4
CNBD_00519,3383.3,1895.2,6086.7,3073.4,999.7,7431.9,12827.2,7443.4,3568.1,9148.7,6933.8,5905.2,4116.5,5928.7,1776.8,4525.6,3953.8,1190.6,3062.7,2723.2,7943.3,3431.7,14537.3,12659.5,2836.7,11808.6,19160.8,15820.7,7545.2,9596.2,283.0,663.7,1185.2,8342.2,3644.7,2761.9,4933.2,2968.6,778.1,7093.8,13706.1,6110.5,3368.4,9705.4,7844.6,6530.2,4597.8,6841.7,2177.3,5954.0,3488.7,1301.3,3607.3,3553.6,7641.8,3389.7,14574.5,11694.7,1927.7,13502.3,18601.1,15400.5,7360.4,9339.4,395.7,533.2,752.7,8983.7,34317.9,32345.5
CNBD_00520,2512.2,2764.2,7328.0,3146.9,976.2,7886.0,10304.8,8267.3,4072.2,10782.9,7088.8,6025.8,3451.5,8383.8,1871.8,4832.0,3873.0,1192.5,3326.0,3224.1,8825.9,5235.6,14857.5,10081.7,2193.9,17082.7,21445.5,15554.4,9360.4,9518.6,324.4,759.0,963.7,11271.9,3412.9,3606.1,6904.1,2694.7,787.7,7431.6,13703.0,6975.3,3800.3,9370.2,7608.9,5889.6,4357.9,8270.2,1819.4,6155.5,3811.9,1520.1,3455.2,3437.4,8711.5,5005.4,15815.0,11987.1,2429.8,14773.1,20051.3,14091.3,9145.7,9536.2,429.1,784.4,870.7,10272.3,38337.2,36034.8
CNBD_00522,2529.7,2198.8,7837.1,3133.1,865.9,6473.5,11479.5,6565.2,3829.3,11515.6,7473.5,5434.8,4730.3,6419.8,1304.1,4621.4,4605.0,1200.8,3673.2,3046.9,8809.8,4727.2,16741.2,9662.5,2956.3,14443.6,20038.0,14783.5,10161.4,13241.1,360.4,694.6,929.1,9675.9,2133.8,2560.4,7279.5,2852.8,943.9,7322.4,12401.2,6422.8,3912.2,13018.1,7828.4,5539.4,4269.6,6806.2,1395.7,4677.1,4912.3,1393.5,4542.9,2938.4,8879.4,4505.9,16096.4,11188.6,2282.9,14500.0,19604.4,13213.4,8122.9,10043.3,365.0,708.4,639.8,9388.3,36238.3,37053.4
CNBD_00523,3965.3,2879.6,6234.2,2629.9,808.0,6351.0,10658.4,7237.0,3903.9,8569.0,6333.3,6417.0,4042.3,7480.7,1651.2,4626.0,6194.5,956.7,3077.9,3444.1,9339.6,5211.1,15858.0,9044.1,2960.6,13262.4,19605.8,13747.1,7867.3,10031.6,332.5,872.0,1372.2,10696.6,2738.5,2306.9,5625.6,3270.3,1338.1,5408.9,10496.2,6350.1,3501.3,9975.0,7363.7,7079.6,4426.9,6247.5,2144.2,5535.4,3197.7,1464.9,3456.6,3534.1,8498.3,3952.9,15959.7,9186.2,1844.8,15280.4,19722.0,12988.4,9427.9,8952.0,396.3,870.6,775.2,8725.3,29990.1,31376.5
CNBD_00524,2908.7,3247.1,9533.3,3095.8,947.3,9642.4,11225.3,8133.2,4895.2,11209.2,9028.2,7257.4,5409.2,6503.7,1853.6,5066.4,4642.6,1123.0,3601.1,3338.0,10052.8,5113.3,18930.0,11937.9,2879.9,14719.2,24038.5,14436.7,10824.3,13211.1,369.1,1089.6,772.3,11044.2,2792.8,3313.1,9335.4,3436.4,592.5,8891.6,15922.3,6238.6,4513.5,11137.8,8807.3,6966.3,5244.3,6795.8,2361.3,5859.9,4565.4,1546.6,3491.9,3673.5,9089.4,5763.5,18242.1,12532.4,2189.2,13300.6,24724.1,13645.5,9884.5,9825.3,593.0,1029.7,900.7,11348.6,42907.8,42793.5
CNBD_00525,1934.2,2182.3,6869.2,2674.5,1041.4,6244.9,11041.1,7645.5,3899.1,7894.4,5784.4,5687.6,4511.5,5906.4,1615.0,4586.7,3150.3,842.8,2546.9,3363.5,9155.8,4133.2,15379.8,9122.4,3121.0,13240.0,19067.7,13086.5,8442.2,11330.2,315.1,895.5,769.2,9685.7,2932.2,2034.0,5951.9,2396.0,907.5,5630.0,10703.1,6498.0,3115.5,8527.3,6365.4,6509.5,4116.8,7123.9,1552.9,6126.5,3220.4,1237.7,3087.1,3146.2,8156.9,3920.8,15070.6,8686.5,2022.7,12809.3,20071.6,12107.2,7490.5,9780.4,322.0,678.4,756.7,9456.7,34420.4,34299.5
CNBD_00526,3115.2,2340.6,6153.9,3326.4,1052.0,5585.9,11947.7,7604.2,3944.0,11022.6,6211.5,6496.7,4296.6,6550.0,1978.2,4307.5,4170.0,846.0,3637.0,4536.8,8319.7,4561.7,13839.1,9637.3,1988.3,12368.4,18493.3,11599.3,8931.2,10714.8,352.1,783.7,607.1,10045.4,2877.7,2899.7,6448.6,3634.8,695.1,6718.3,14455.9,7587.7,3209.0,10920.7,6432.1,6768.3,3866.9,7160.7,1879.4,5423.7,2851.4,1118.4,3352.7,4157.1,7570.9,4687.9,14537.5,9474.8,1721.4,11665.1,17242.0,12215.4,7463.6,8568.7,382.0,794.6,571.4,9640.0,32211.8,31071.2
CNBD_00527,2810.9,3253.2,7339.1,2093.5,1066.0,8462.0,12646.0,7596.1,4073.5,11918.1,7039.7,4194.0,4227.3,7655.9,1643.9,4114.8,3431.8,963.0,3101.3,2611.7,8562.5,5398.3,14157.7,9716.0,2610.8,14259.9,20509.9,15121.1,8949.4,8623.2,379.1,857.6,974.6,10801.0,3185.9,2888.1,7491.2,3069.0,705.6,7885.1,13638.2,7053.5,3681.7,10724.0,8272.3,5350.4,5308.0,9219.6,2029.1,5566.4,3385.8,1324.5,3194.5,3070.6,8402.0,4842.1,15587.4,11905.6,1946.6,16303.0,22120.6,14056.8,8627.9,10502.3,518.3,846.1,810.9,9971.4,38167.0,40273.0
CNBD_00530,2525.1,2162.3,6698.9,2048.1,778.3,5296.1,7692.1,5788.6,3562.4,9312.9,5890.2,4457.3,3540.0,4211.8,1350.7,3820.7,3004.4,1004.8,2484.4,2680.4,8830.0,4032.9,14328.8,8669.0,1973.3,10574.2,17137.7,12347.4,7280.6,9328.9,244.6,730.9,929.3,9098.5,2326.7,2463.9,6148.4,2306.1,689.6,4746.5,11113.9,5452.0,3588.2,8070.6,6465.5,4300.3,4360.8,5103.3,1176.2,3943.9,2665.5,1258.5,2958.0,2420.2,8532.4,3835.8,13273.3,9157.4,1603.2,11602.0,16775.2,11000.7,8031.8,8202.3,297.3,626.4,835.4,8079.0,21628.9,20696.1
CNBD_00531,2227.2,2417.3,6200.9,2461.5,787.8,6332.7,10087.1,6379.0,3962.2,9092.5,6500.2,4904.7,3276.9,5877.9,1178.7,4211.4,2960.1,979.4,2747.7,2852.9,8171.1,4399.6,13803.4,10517.5,2235.3,12073.3,18383.0,13655.8,9927.1,10685.6,265.6,752.6,748.2,9918.5,2649.5,2717.7,5515.2,2766.8,656.9,5425.9,11047.9,6726.9,3124.5,8500.9,6981.2,5180.3,3928.9,7341.7,1216.3,5304.3,3075.3,1336.0,2998.0,3339.4,8099.5,4190.6,13196.5,11087.0,1343.8,12500.8,15604.7,12728.3,7790.2,8675.5,368.5,900.9,624.1,9932.9,24539.9,24631.0
CNBD_00532,3796.8,2329.0,7189.1,2772.9,984.2,6570.6,10603.8,6455.2,4690.3,9483.6,7152.3,6046.4,3786.4,5860.2,1996.0,4323.3,4998.4,1008.4,3257.9,3404.2,8263.0,4222.7,15830.8,11212.8,3120.1,12971.0,21856.1,12836.5,11342.8,11986.5,374.8,687.6,924.2,11890.4,2812.8,3041.9,7120.6,3223.0,757.2,6557.0,12853.4,6608.3,3669.2,10581.5,6654.4,5912.3,4636.4,7778.0,1806.4,5428.3,3571.8,1240.9,3856.9,3219.5,9016.9,4520.0,16227.3,12006.3,1868.4,14017.8,20989.4,12416.4,7756.0,10407.2,372.8,698.2,924.5,10984.4,35185.9,35268.0
CNBD_00534,3649.4,2579.9,5629.2,2355.5,922.6,7055.5,11150.9,6882.4,3674.7,9246.2,7132.4,6531.3,3609.5,6047.5,1691.6,4324.3,3452.2,1210.5,3207.0,4517.9,8129.9,5005.1,14200.0,9585.1,2819.0,15578.0,19430.0,13582.8,7890.4,12499.1,309.9,906.0,1249.1,11191.2,2989.9,2345.2,5228.3,2831.7,799.8,5857.6,13046.1,6635.4,3025.1,9811.4,7726.8,7362.8,4643.9,7038.3,1899.8,5165.1,3313.1,1263.7,3929.4,4600.6,8308.6,2954.2,14025.6,10723.3,1843.8,16939.3,17598.1,12123.8,7125.2,10130.1,499.6,882.2,795.2,9337.8,38290.9,41549.8
CNBD_00535,2460.1,2695.1,6019.2,2262.4,754.4,5676.8,9231.9,6627.1,3992.6,10730.2,5448.6,6174.0,4055.2,7041.1,1411.8,3856.0,3878.3,1072.6,2994.8,3352.2,7831.9,4274.9,13602.3,9869.0,2421.6,12334.5,17443.6,11887.4,7944.4,7577.2,312.6,741.2,674.8,9366.0,3055.5,2482.9,6077.0,2591.2,546.7,5480.7,12909.6,5320.3,3393.9,10524.5,6238.7,6992.9,3947.8,6015.2,1719.8,5027.1,3018.7,1280.2,2743.6,4380.0,7840.0,4033.9,15554.1,11377.4,1520.3,11279.8,16896.1,13664.4,6632.8,7924.8,365.9,787.7,813.3,8300.0,31617.9,32488.0
CNBD_00538,2497.3,2257.3,5906.8,2064.7,945.9,6604.8,9628.3,6923.8,3734.3,8917.7,6540.2,5062.1,3846.5,5677.3,1612.5,3463.0,4327.4,852.4,3126.7,2920.6,8240.3,4210.1,13094.2,10753.6,2489.1,12680.9,15619.7,13970.2,9281.3,9927.2,339.0,855.4,990.9,10162.6,1523.8,2730.8,5801.9,2524.9,675.5,7114.8,9530.1,6282.8,3219.2,8461.0,7342.8,5929.1,4011.4,6411.8,1576.9,4464.6,3311.1,1303.4,3550.6,3206.4,8095.0,4033.2,13472.3,10171.9,2176.3,11980.7,13538.7,12479.1,7424.1,10798.1,397.4,890.8,587.2,9981.1,23147.6,24319.1
CNBD_00549,3930.6,2834.5,6276.8,2527.8,732.6,6052.1,11200.1,6056.9,4189.0,10139.5,6789.0,6319.9,3226.1,5550.7,1690.6,4151.5,3955.0,1154.3,3264.3,3053.7,9030.2,4659.9,16058.1,11231.6,2674.8,11910.9,21260.0,12766.0,7609.7,10975.0,237.0,699.4,960.2,10104.3,2404.4,3219.4,7030.8,2727.7,667.4,6739.3,11249.1,6244.5,3664.4,9803.5,6651.1,6275.9,4752.4,6474.8,2039.0,5577.5,3980.8,1469.9,3863.2,4117.5,8891.3,4373.9,14229.0,11919.1,1628.1,11380.3,17958.7,12244.0,7473.7,10466.3,307.9,825.3,1025.9,9525.2,35611.2,36562.4
CNBD_00550,3865.6,2055.9,7713.8,2843.9,757.3,6968.5,10708.1,6528.2,3707.8,10000.8,6753.2,5887.8,3869.2,5387.3,1515.4,4598.0,3861.3,1034.6,2606.1,3891.3,7918.8,4186.6,16467.9,10635.3,2971.7,11415.0,20573.7,14418.4,7504.4,9140.0,438.8,967.6,882.6,9932.9,3503.9,3082.7,6649.4,2602.0,576.8,5641.7,12072.3,6026.5,3092.8,11397.8,8276.9,5864.3,4277.9,6642.1,1668.8,5976.2,2952.1,1252.5,2988.2,3798.3,7941.9,4838.1,15454.0,10248.9,2113.6,12444.8,18886.7,13119.1,6525.8,7965.2,408.9,638.1,652.1,8721.8,29277.5,28484.9
CNBD_00551,2353.4,2162.3,4443.6,3238.0,682.0,7603.3,10399.9,7762.8,4426.4,10896.3,6448.8,6555.5,3432.2,7439.6,1677.1,3633.3,3890.3,1151.4,3489.1,3963.8,8850.7,4112.4,14566.6,9566.3,2885.4,14793.4,18886.9,13985.1,8418.0,8823.7,331.7,708.0,1079.5,10404.9,2272.9,2856.9,6307.8,3066.8,874.9,7062.6,10271.1,7341.1,4635.7,12794.9,6389.4,6487.0,4193.4,7463.8,1719.8,4895.8,3333.8,1329.9,3232.8,3778.6,8207.6,4532.2,14262.0,9039.8,1777.3,13291.9,18254.3,12452.8,7487.1,9553.2,416.1,788.4,674.0,10937.4,33260.3,35816.6
CNBD_00553,2983.7,2618.8,6429.0,2632.3,882.4,6402.9,11450.2,7469.2,3376.7,8615.9,6687.2,4982.2,4626.0,6010.3,1620.0,4132.2,4741.0,1082.8,3553.4,2779.6,7424.5,5208.0,14703.3,10892.0,2320.6,11875.4,17108.7,13208.5,8242.2,10867.1,332.1,887.9,871.3,9596.9,2238.4,2767.2,6089.0,2178.6,803.1,6765.8,12792.5,6548.5,3637.8,9396.0,6520.9,5635.2,3858.9,8390.2,1768.2,4123.7,3926.6,1253.7,4095.3,3200.8,8316.2,5110.9,15301.9,10206.4,1963.9,12459.6,18765.9,12125.0,7331.1,9120.3,382.0,1018.3,785.4,10821.3,37007.7,35644.7
CNBD_00556,2180.8,2646.1,7357.9,3066.7,669.7,6684.7,9836.6,6285.0,3728.9,10222.3,7447.6,6205.3,3564.7,5403.4,1595.7,3511.9,3463.9,996.0,2882.0,4077.7,7235.6,4860.0,12470.2,9596.4,2726.0,13147.2,17364.2,11446.5,7826.5,8490.7,299.5,908.5,710.4,9175.3,2441.0,2882.6,6621.2,2894.3,720.4,5290.7,8841.8,5365.0,2916.4,9351.5,6107.6,8181.1,4057.7,5754.8,1779.1,5450.3,3112.9,1213.9,3482.3,4134.6,8718.7,3725.0,12778.9,9938.9,1740.3,13867.1,17485.3,11390.6,7113.7,9133.2,391.9,937.0,635.7,9485.6,33020.1,34578.6
CNBD_00557,2673.1,2461.8,6120.8,2220.7,696.6,6446.6,9414.0,5420.0,3489.8,8577.6,5956.5,4496.8,3878.8,5959.5,1747.7,3911.1,2615.4,921.4,2904.8,2776.5,7146.1,4576.9,13966.2,8464.0,2615.3,12069.8,20937.3,11056.5,8580.0,10258.9,357.3,856.2,814.6,9775.8,2275.1,3244.3,6136.2,2151.5,630.0,5983.3,10444.6,6257.7,3185.9,8776.8,6350.4,4682.4,3831.2,6957.0,1663.5,4586.2,2319.6,1109.5,2731.0,2632.3,6580.6,4493.6,13632.2,8935.8,1828.0,13109.6,19210.4,9744.3,6299.4,8192.1,379.1,654.1,629.4,10023.4,25608.7,28139.0
CNBD_00558,1560.6,2815.4,5216.7,2506.1,1031.0,5251.8,10418.0,5850.9,3368.8,7842.5,6373.6,5220.7,3101.5,6177.7,1478.6,3936.1,3392.4,840.7,2915.8,2782.5,6680.1,4217.6,14648.8,9295.9,2336.6,10798.7,18281.2,10691.3,7755.0,8615.1,245.0,910.3,926.4,10539.4,1892.6,3053.4,3961.6,2565.6,835.2,5064.2,10589.0,6178.6,3266.1,8682.6,6304.9,4122.2,4364.1,5252.1,1433.3,4138.3,2992.4,1157.3,3030.9,3242.3,7830.2,3746.6,13409.3,9519.2,2336.1,12861.4,16583.5,10809.6,6965.5,8007.6,413.4,871.0,497.8,9685.1,31528.0,31101.8
CNBD_00559,2732.0,2482.7,6717.5,2386.0,982.1,6182.9,8921.5,6937.3,3870.4,7483.2,6548.9,5334.8,3882.0,4995.3,1494.7,3532.2,3965.2,987.3,3147.4,3668.5,7510.6,4055.9,15527.5,10477.5,2256.6,12604.3,16256.7,13130.5,7843.7,8635.1,362.6,900.9,738.3,9895.4,2731.9,2886.0,6499.2,2461.1,781.9,6355.6,10861.7,6298.3,3673.4,9384.9,6361.2,6611.1,3857.8,6242.7,1345.7,3713.8,3303.6,1228.9,3347.0,3575.4,7107.7,3611.5,16288.1,10240.1,1940.5,10788.8,15871.1,11063.0,6590.2,7053.8,380.1,697.4,787.3,9699.7,32868.3,32852.9
CNBD_00560,2723.2,2533.0,6276.5,2275.4,724.0,7107.1,8771.7,6585.1,3617.3,8778.3,6673.6,4594.1,3957.4,5871.3,1642.5,4170.6,4382.7,1192.0,3540.6,3256.0,6654.5,4687.8,12444.1,9469.0,2912.7,14420.1,19345.7,12405.7,8979.6,9633.7,416.9,801.8,757.3,9456.5,2067.7,3040.8,6740.7,2299.1,1166.9,6188.8,10082.2,6878.8,3288.5,8778.6,7821.1,5101.7,3992.0,6439.1,1778.2,4443.6,3458.8,1292.2,3248.0,3313.2,6835.8,4140.3,14153.6,10433.2,1941.3,12797.0,19061.0,12746.6,7123.0,7418.7,525.8,835.8,503.2,8526.2,28396.3,27855.6
CNBD_00562,2414.3,2389.9,5249.3,2165.4,815.8,4378.5,6903.6,4494.1,2880.8,5951.9,5368.2,5396.5,3059.7,4038.2,1131.6,3263.0,2907.4,836.7,2385.7,3107.3,5867.9,3685.2,10373.7,7293.9,1924.2,11062.5,14707.3,9183.0,6630.2,6572.4,327.2,626.8,522.4,7966.5,2203.3,2231.2,5117.4,2562.5,738.0,3973.5,7076.8,4601.7,2666.8,6255.5,5997.0,5302.7,3271.4,5226.0,1227.3,3686.3,2557.4,890.0,2282.7,3034.3,5383.9,3416.1,11605.4,7000.4,1397.8,9677.0,15178.0,9006.5,5805.4,7106.3,355.8,670.3,436.4,7461.6,19557.0,20564.8
CNBD_00563,3393.1,3620.7,7884.3,2821.4,886.0,6752.4,10596.4,8085.4,3410.7,8493.8,7012.0,5909.9,4317.3,5916.8,1739.7,4743.2,3440.9,940.4,2967.4,3641.7,8897.6,4418.1,16714.0,9766.3,2914.7,11550.6,23472.2,11810.6,9118.7,9273.7,303.5,910.5,903.9,10745.2,2565.2,2555.6,7371.3,2668.2,875.6,6659.4,12157.4,6447.0,3703.3,9322.0,6949.5,6218.6,4107.8,6487.3,1625.0,5414.2,3668.6,1238.2,3366.5,3598.6,8781.9,4673.1,16410.0,9957.4,2429.7,13931.7,20990.7,11704.0,7783.2,8848.0,402.2,1035.2,669.2,10220.7,31337.0,30572.8
CNBD_00564,3116.1,2736.9,6237.7,2282.0,1051.4,6251.1,10924.8,6899.1,3235.3,7984.4,6096.4,5372.1,4923.3,6765.1,1786.6,3472.3,3349.6,924.2,2682.0,3730.8,7168.7,4319.9,13702.3,8842.5,2523.1,10619.5,17957.0,12169.7,8608.8,8542.7,288.7,665.1,842.8,10020.2,3127.0,3575.3,6448.8,2396.0,808.6,7335.8,10056.2,6065.1,2877.6,8177.6,6299.0,6313.0,3694.9,7392.4,1743.1,2795.6,4302.8,1135.9,3995.7,3783.8,5244.8,4056.1,8894.8,8356.9,2686.2,18655.7,21978.4,9064.2,7621.3,4808.4,432.0,770.5,926.5,11218.1,25459.2,25253.3
CNBD_00565,2287.2,2041.7,7298.7,2263.4,705.7,5947.1,8069.2,6246.9,3532.0,8202.6,6562.5,5338.4,4103.8,5688.7,1570.3,4127.8,2901.2,964.6,2274.0,2609.6,7650.5,4589.9,13509.9,8559.8,2672.9,11917.1,19587.1,11217.0,8046.2,9800.5,239.3,856.5,650.0,9726.1,2524.1,1687.9,6497.5,2431.2,913.9,5888.5,11058.6,6318.9,3055.5,8114.9,6815.1,5999.6,4853.5,5737.9,1536.0,5207.7,2778.9,1113.6,2940.1,3494.3,7255.4,4084.0,14835.4,8631.3,1706.5,13094.0,18057.3,10913.5,5895.7,7997.0,427.8,1015.6,478.4,9325.7,29107.7,30035.2
CNBD_00566,2774.1,2612.3,5907.0,2372.9,1028.8,5481.0,10273.8,6549.9,3571.0,9339.6,5608.5,5731.4,3745.2,5781.7,1498.1,3401.2,3211.8,712.4,2558.9,3363.9,6096.4,4170.9,11908.8,8677.1,2102.5,12524.6,16907.1,8692.2,7963.5,7003.2,299.7,741.3,992.8,8718.4,2297.6,2298.5,4823.6,2658.2,614.7,5791.7,11262.6,5746.0,2757.1,8898.8,6214.4,6010.4,4135.7,5586.7,1682.8,4402.4,2393.2,1025.4,2934.8,3622.7,6556.2,3746.5,12260.6,8805.4,1423.2,12772.3,17683.7,8509.2,6224.3,8051.2,360.6,762.3,694.0,8673.1,26329.9,26822.2
CNBD_00568,3060.3,3459.4,6207.4,3178.9,1211.0,7968.4,12451.3,8476.7,3994.0,10930.0,6967.8,6390.1,3989.4,6264.1,1687.0,3783.0,4145.9,937.8,3321.8,3399.3,8314.1,5604.3,16341.2,11356.3,3250.4,12417.9,17379.1,13498.2,7606.0,10174.1,321.6,797.0,949.4,9737.2,2671.5,2119.3,6262.8,2975.4,1015.4,8679.7,13596.7,7219.7,3764.0,9346.2,7884.7,6469.8,4049.5,6739.7,1424.3,5392.2,4025.9,1283.6,3383.4,3961.9,8547.1,3537.0,14730.0,10777.9,2198.2,15124.4,18675.6,12616.1,7375.8,10087.2,386.0,825.4,773.1,9331.4,35875.4,37391.7
CNBD_00569,2401.5,2416.4,6302.0,2237.9,768.7,6927.8,11057.9,8012.4,3611.8,8424.4,6952.2,4392.7,4569.4,7203.0,1851.0,4573.5,3300.9,817.1,2827.6,3498.9,7886.1,4693.6,14237.0,9547.9,2527.0,14238.9,19413.0,12849.2,8435.3,8309.8,446.1,682.7,921.8,10250.3,2813.6,4143.4,4889.7,2434.8,431.4,6272.4,10604.8,7014.2,3576.8,9334.5,7882.3,5231.3,4355.3,7248.7,1787.0,5308.7,3043.2,1188.3,3363.6,3162.0,7360.5,4882.0,13380.8,10728.0,2169.9,15941.6,15425.8,11929.9,7257.6,8408.0,436.8,916.4,631.8,9165.8,37398.9,38804.3
CNBD_00570,3046.9,2766.0,7482.8,2513.3,954.3,7597.5,9287.0,6247.8,3231.2,10885.1,6323.5,5012.8,4154.2,4672.9,1635.4,4258.6,2898.4,1017.3,2795.1,3516.0,7378.5,4367.3,14808.4,10278.1,2611.0,14153.4,21207.8,12374.3,7866.1,9995.4,359.1,777.8,751.3,9696.5,2220.5,2583.9,5428.4,2877.6,849.9,5194.6,12911.2,6167.9,2709.7,9918.8,7094.5,6239.2,4288.5,6170.2,1654.0,5720.0,3129.8,1202.7,4055.8,3146.0,7974.1,4846.9,15796.2,10294.6,2038.7,14615.0,17978.0,11089.7,5751.9,8878.4,525.3,653.7,567.5,9265.9,36968.9,36021.3
CNBD_00571,3082.6,3267.1,7043.0,3293.6,750.4,7132.4,10820.9,8727.7,3574.7,11407.7,7774.7,6507.4,4850.3,6387.5,1770.9,4284.6,3553.7,928.2,3201.6,3555.0,8159.4,4358.4,15856.1,9813.8,2787.6,15742.7,21760.7,12248.6,9814.1,9782.1,323.7,762.7,812.1,10000.9,2276.0,2711.9,6153.1,3494.1,1055.0,6640.9,12661.8,8092.3,3838.2,10927.6,7626.7,6489.2,4777.3,8154.7,2087.8,5657.2,3518.8,1280.7,3420.1,4595.8,8177.7,4396.5,16024.2,10174.1,2083.5,14821.1,21389.0,11791.3,7988.3,9140.4,415.6,790.1,639.6,10098.7,40493.2,40555.2
CNBD_00572,2432.6,2899.4,5875.5,2575.9,883.5,6543.8,10062.7,6333.6,3386.2,8837.6,6193.1,4093.3,4169.9,6790.8,1501.7,4229.5,3424.8,969.5,3037.6,3228.2,6827.7,4165.3,13034.7,10024.8,2203.0,12261.4,18612.8,11930.9,9871.8,9055.0,287.0,745.2,873.4,9878.5,2479.3,2561.7,5574.6,2429.0,799.9,6612.9,11326.1,5976.4,3182.9,8403.2,6873.5,5098.7,4099.1,7449.0,1558.2,4722.3,3174.3,1145.8,3165.5,3131.8,7504.8,4249.3,14062.2,10142.4,1792.5,12989.7,18430.5,11315.4,7677.6,10154.8,401.9,791.5,667.9,9857.4,29108.9,27393.5
CNBD_00574,3084.1,2549.5,7675.9,3321.8,1317.0,6345.5,9693.2,7171.4,3314.4,9212.4,7404.8,6074.6,4844.0,5905.8,1772.7,4551.9,3166.7,960.9,2548.2,3722.2,7106.1,4215.0,13545.5,10320.7,2999.6,13571.6,23335.6,13813.1,7991.8,8671.3,308.1,1050.2,1021.8,9017.7,1264.6,3024.3,6006.9,2923.0,956.0,6409.2,10175.9,7493.8,3254.8,11073.3,7435.4,5952.3,4255.2,7178.3,1625.5,5502.6,3052.9,1375.8,2757.4,4112.5,8556.8,5097.4,14162.2,10826.5,1924.2,14950.0,21645.4,11895.8,7348.3,9202.8,410.7,917.9,670.7,10090.8,34997.2,34281.8
CNBD_00575,2791.0,2184.6,7185.2,3261.6,958.0,6369.2,11970.0,7263.8,4687.1,10854.1,8087.0,5112.2,5084.3,7374.4,1581.7,4074.9,4263.2,1033.7,3442.3,4106.2,9347.3,4586.0,17204.1,10505.9,2236.2,14565.7,20501.2,12031.0,8575.4,11377.2,294.4,861.2,883.1,10012.6,2179.1,3249.7,6795.0,2674.8,924.2,6615.3,14772.4,7152.1,3923.7,8647.0,7283.0,6274.1,4361.5,7772.1,1444.1,5781.3,3897.3,1208.1,3703.0,4091.9,7592.7,4890.7,15684.4,10863.3,1902.3,14244.0,21510.9,11972.3,7355.1,10035.9,368.0,797.9,665.6,10136.5,37257.9,35918.5
