subject_ID,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Caudate,Left-Putamen,Left-Pallidum,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Accumbens-area,Left-VentralDC,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior
CNBD_00854,14295.6,61557.7,8837.9,3871.6,4649.1,1985.6,22026.8,4185.2,1531.7,514.3,4006.1,14681.9,69107.2,7903.7,3932.5,5080.5,2210.0,4515.8,1767.3,561.4,4229.8,110.0,1070.5,433.4,631.2,602.0,996.1
CNBD_00855,15379.7,55781.1,8716.6,3400.6,5217.0,2160.0,22285.9,4058.9,1448.1,425.1,3883.0,15211.8,53235.3,8913.5,3427.6,5365.6,2183.3,4607.4,1736.9,466.1,4049.4,217.4,982.8,516.0,887.3,964.5,864.6
CNBD_00857,16824.9,58175.2,9163.0,4151.7,4867.5,2267.6,23600.8,4238.7,1520.7,496.9,4595.4,15991.9,61029.8,8264.1,3867.1,4983.6,2362.5,4746.9,1704.7,462.3,4762.6,210.6,1163.4,726.4,953.2,931.6,1111.3
CNBD_00858,15196.0,57615.9,8877.3,3977.9,6102.9,2373.6,22491.8,4671.7,1948.9,488.9,4346.5,15048.1,55018.3,8964.5,3513.7,5846.1,2088.0,5012.2,2030.6,534.3,4537.3,195.4,1081.3,594.6,510.8,500.8,971.2
CNBD_00859,12175.2,50469.1,8104.5,3595.1,5665.8,2113.8,19900.6,4084.1,1583.1,608.1,4354.1,13771.9,49128.4,7266.3,3369.3,5552.5,2245.6,4591.5,1550.6,666.7,4059.6,211.7,1009.0,600.0,722.2,632.4,801.6
CNBD_00861,15192.3,56506.1,8645.9,3392.3,5397.6,2545.0,19793.6,4245.2,1529.4,379.1,3699.7,13522.2,59401.9,8837.8,3076.4,4393.3,2053.9,4457.5,1308.1,613.4,3578.5,20.4,905.3,551.6,866.0,794.3,788.5
CNBD_00863,12200.1,48488.2,8485.1,4070.6,5532.9,1915.6,17395.8,4140.8,1295.3,414.4,3819.7,11732.0,45987.1,7475.0,3872.9,5482.2,2005.4,4106.5,1521.5,522.3,3526.8,166.7,783.8,478.0,563.3,432.4,950.0
CNBD_00864,10597.5,47588.4,7999.9,3512.7,4701.8,1877.4,19044.8,4638.6,1776.4,438.6,4032.9,10614.3,49486.0,7931.4,3709.4,4919.6,2036.8,5075.0,2038.2,537.8,3810.8,192.7,1013.2,520.1,402.3,430.3,868.0
CNBD_00866,16452.4,55570.6,7236.0,2798.6,4732.1,1916.1,20172.0,3918.7,1396.5,356.4,3608.2,16644.6,56263.7,7661.7,2688.4,4594.8,1972.2,3976.2,1509.1,507.4,3581.6,201.1,1137.2,617.0,815.8,738.8,918.0
CNBD_00867,13404.8,54053.2,7752.4,3509.2,5761.7,2316.9,22247.1,4445.2,1448.2,466.1,4311.4,13234.8,52899.5,7829.3,3559.9,5649.5,2189.8,4870.5,1832.3,516.0,4452.3,233.5,1170.8,606.0,512.1,498.6,1062.6
CNBD_00868,18095.2,57336.0,8329.9,3385.2,4481.1,2058.7,23805.8,4461.8,1547.5,488.4,4204.0,16630.2,60857.2,8654.3,3462.0,4327.7,1990.9,4520.8,1703.1,491.1,4404.4,139.1,1061.7,456.3,721.7,642.8,878.7
CNBD_00871,15111.5,52176.1,7145.7,3124.8,4481.3,1637.7,19141.8,4108.3,1511.5,398.8,3695.4,13425.0,50564.2,6512.3,3207.3,4844.6,1898.7,4500.5,1750.9,465.3,3786.2,161.4,930.7,499.3,705.7,627.3,743.2
CNBD_00872,17257.8,50826.9,9091.2,2970.0,4907.8,1919.7,22021.9,4377.7,1945.2,433.0,4385.3,15602.8,49709.5,8748.1,3060.2,5180.0,2167.9,4753.9,2140.1,602.3,4358.0,244.4,941.6,458.5,646.0,660.0,831.1
CNBD_00873,15588.5,61215.7,7809.3,3195.8,4508.3,2097.8,19859.8,4847.4,1588.6,376.5,3981.8,14593.2,60123.2,7557.6,3244.1,4917.1,1891.3,4876.7,1761.3,458.2,3961.0,233.2,753.3,458.5,853.5,677.5,610.3
CNBD_00874,17495.8,53657.4,6793.1,2675.1,4437.9,1910.3,20700.1,4089.1,1550.1,352.2,4066.3,15631.4,48761.5,6760.1,2701.5,4417.3,1888.3,4162.7,1715.3,420.8,3751.6,170.0,1131.9,596.7,712.1,675.9,654.2
CNBD_00875,15769.0,49449.3,7637.7,2764.3,4493.0,1944.9,19017.5,3696.9,1686.0,398.3,3603.3,15037.6,50412.5,7316.8,2725.1,4655.9,1911.1,4061.5,1717.2,454.9,3647.3,190.2,1040.7,505.6,803.9,917.5,838.9
CNBD_00876,17611.2,50076.9,7301.9,3629.5,4423.7,1846.2,18848.1,3858.8,1484.5,420.4,3731.3,14937.6,49141.3,7098.4,3356.8,4732.2,1856.8,3980.8,1739.5,469.4,3709.9,206.9,1098.6,637.3,783.6,736.9,880.1
CNBD_00877,14338.0,64218.0,7992.5,3270.7,4736.7,2046.9,21153.8,4550.6,1644.4,387.1,4225.8,13503.1,61959.8,8051.8,3372.8,5087.4,2097.7,4945.3,1974.1,446.0,4176.5,270.3,789.1,457.3,833.6,805.1,745.5
CNBD_00879,15172.6,60475.3,7885.1,3532.4,4506.2,1882.3,20925.8,4203.2,1453.0,394.8,3471.4,18156.4,47135.3,7140.2,2858.1,4605.5,2147.2,4175.8,1508.1,463.2,3274.4,208.5,1093.5,566.7,610.3,618.0,802.2
CNBD_00881,13916.7,43437.4,6523.0,3300.0,4601.0,1627.3,19674.9,3653.3,1105.8,342.5,3428.5,12329.7,43585.5,5952.0,3072.6,4651.5,1687.0,3577.0,1199.1,427.4,3239.5,199.9,956.1,529.1,669.8,430.5,942.5
CNBD_00882,14344.7,53425.3,8563.3,3423.4,5204.1,2005.1,21997.2,4477.2,1538.8,515.5,4025.2,13287.6,51681.2,9021.0,3552.7,5617.0,1741.2,4406.0,1798.0,544.7,4489.2,196.0,988.0,584.8,721.1,652.5,747.8
CNBD_00884,14542.6,50357.1,8704.0,3486.3,4791.7,1774.2,21899.3,3725.9,1555.3,397.2,4171.7,14270.3,53144.1,8440.8,3464.3,4971.6,1797.9,4305.8,1550.4,539.1,4415.4,250.0,1015.1,487.6,749.7,608.9,914.6
CNBD_00885,15293.5,51276.8,8691.5,3382.7,4750.9,2092.1,22815.1,3789.8,1372.7,545.3,3985.8,16498.3,49583.5,7802.0,3503.0,4912.3,2156.9,4102.8,1483.7,611.5,4124.1,172.7,1234.9,481.2,776.2,899.9,1244.3
CNBD_00886,15342.5,54365.9,9404.0,3630.9,4671.9,1899.4,23616.0,3907.4,1673.0,384.0,4099.4,15828.0,55119.8,8815.2,3504.8,4865.0,2026.4,4250.9,1783.6,530.1,4031.2,175.1,1348.3,894.2,762.5,574.0,1131.1
CNBD_00887,22104.0,57227.7,9442.0,3989.9,5391.6,2039.5,23031.5,4494.4,1797.0,451.0,4655.6,20157.0,57978.1,8759.0,3731.6,5681.4,1907.5,4651.8,2243.8,616.3,4510.1,170.8,829.8,452.6,570.8,706.1,963.3
CNBD_00888,16854.8,53822.2,8582.4,3675.8,4772.4,1790.6,21781.0,3978.7,1394.1,584.9,4068.7,15553.0,53234.3,8495.9,3398.6,4209.0,2190.3,4018.8,1494.0,599.5,3778.1,170.7,889.1,364.2,563.0,482.4,788.7
CNBD_00889,17691.4,62399.5,8241.5,3420.5,4479.5,1674.8,21735.5,4222.6,1346.7,504.0,3819.2,16058.5,60515.1,6943.3,3507.4,4965.4,1894.5,4417.3,1720.5,601.6,3970.2,221.9,942.1,403.5,679.3,774.0,910.6
CNBD_00890,15027.7,46318.6,6728.9,3373.4,4313.2,1717.4,19859.5,3703.2,1212.8,284.4,3603.4,16480.6,44822.7,5976.0,3353.7,4258.4,1963.3,3610.2,1103.0,393.8,3322.7,135.0,942.8,506.4,766.8,814.9,1074.1
CNBD_00891,9817.3,36642.2,6894.9,3070.9,3595.9,1894.8,17321.6,3590.5,1175.9,282.8,3141.5,8576.4,36586.6,6129.5,3256.4,3923.5,1767.8,3722.0,1436.4,354.9,2978.6,131.8,1010.2,454.0,507.2,444.2,881.1
CNBD_00892,16198.8,46845.6,7848.2,4030.8,4998.9,1930.6,21552.0,3659.2,1551.7,499.7,3786.5,15206.3,49067.2,6880.8,3806.5,5093.7,2336.7,3791.5,1504.6,454.4,3662.9,185.5,1190.0,553.9,590.8,447.7,903.9
CNBD_00893,16045.6,57792.8,8252.4,4393.5,4858.9,1740.3,20938.9,4169.9,1582.7,546.4,4177.3,21827.5,54929.0,7954.4,3882.2,4922.3,1651.9,4743.8,1759.8,608.7,4297.3,149.4,1042.4,565.2,596.1,549.1,967.9
CNBD_00894,13591.5,47766.5,8030.9,2826.3,3975.9,1700.4,20052.6,3433.0,992.0,338.1,3685.1,13078.7,46397.8,8068.9,2937.4,4113.7,1514.3,3949.0,1384.4,438.3,3955.6,277.4,890.1,545.8,634.0,710.9,725.2
CNBD_00895,13979.0,45048.7,7187.4,3767.7,4877.0,1773.1,20517.2,4080.9,1229.9,494.9,3758.7,13341.2,48421.7,7175.3,3535.2,5188.7,1780.9,4092.0,1548.5,610.2,3681.9,214.6,990.8,485.5,478.5,595.3,854.8
CNBD_00896,14424.3,51381.6,8297.4,2865.1,4347.2,1758.7,20889.0,3655.1,1176.4,519.7,3877.5,13555.3,49953.0,7486.9,2947.8,4742.0,1953.1,3833.5,1477.1,576.6,3850.6,177.7,846.1,946.6,808.3,621.9,750.1
CNBD_00897,18448.3,57830.8,9311.8,4171.4,5243.0,2128.0,22796.4,4135.6,1459.7,450.0,4281.0,17465.7,58419.1,8586.2,4455.5,5231.7,2015.1,4016.2,1648.8,556.0,4114.6,334.4,1311.5,599.5,702.0,545.8,986.3
CNBD_00898,14717.0,50488.7,6445.2,3541.2,4541.8,1600.6,17711.0,3452.5,1313.2,410.0,3223.0,13169.5,49995.7,6614.1,3371.3,4800.2,1681.4,3729.9,1466.7,550.5,3046.3,177.6,1079.1,448.6,411.9,537.2,763.8
CNBD_00899,15517.6,55601.7,9886.0,4773.7,4727.7,1913.2,24005.5,4593.6,1658.2,616.4,4371.0,15726.0,55060.9,9235.4,4488.1,5023.2,2022.5,4531.3,1574.4,626.5,4405.6,196.6,1169.9,557.2,911.8,866.5,822.5
CNBD_00900,16118.3,59098.9,8802.1,4277.1,5251.2,1955.9,21255.6,4469.7,1434.4,542.1,3929.1,16383.9,57553.3,8696.3,4409.3,5234.6,2004.9,5007.8,2157.1,462.5,3964.0,234.9,1147.7,391.1,489.0,459.3,1032.4
CNBD_00901,12407.7,43469.0,6668.0,3423.4,4095.1,1802.7,19920.1,3464.8,1199.3,334.9,3549.2,12000.8,44726.9,6641.5,3678.2,4420.8,1679.2,3583.3,1462.0,460.6,3403.5,211.0,918.8,348.1,389.2,407.0,891.2
CNBD_00902,12581.4,51276.0,6178.9,3861.9,4529.0,1863.7,19850.0,3539.7,1252.4,505.7,3751.0,12218.3,50642.1,6298.2,4142.6,4937.6,2051.7,3689.2,1586.7,558.9,3558.1,186.7,1011.7,614.9,604.0,538.0,896.6
CNBD_00904,14626.4,48504.4,7807.9,3368.5,4359.0,1832.3,20464.4,3643.1,1714.5,432.2,4018.2,13294.8,48052.9,7761.0,3374.4,4805.9,1909.5,4003.3,1639.3,555.7,3766.6,174.7,929.0,539.7,493.1,461.4,916.5
CNBD_00905,14662.9,49158.2,8281.1,3499.2,4607.5,1591.0,20444.0,3650.5,1520.1,477.2,4249.8,13575.4,49549.0,7604.4,3421.5,4551.2,1668.0,3891.2,1620.6,654.3,3790.9,219.7,1036.6,640.1,870.1,814.7,795.5
CNBD_00907,13918.5,50235.5,10162.3,3321.2,4835.1,1766.3,20894.3,3848.2,1145.1,413.3,3607.9,13182.5,50903.7,8941.2,3153.6,4767.0,2112.7,4254.7,1364.7,460.1,3542.0,203.3,841.5,583.5,675.5,511.1,751.9
CNBD_00909,10716.5,43543.0,6740.2,3414.0,3951.4,1381.2,16200.7,3283.5,1288.7,370.0,3079.8,10717.7,43746.3,5890.9,3021.6,4105.0,1583.8,3583.5,1393.3,486.6,3096.9,167.1,813.2,434.8,671.3,455.8,740.0
CNBD_00910,12569.8,49642.3,7731.8,3019.1,4481.6,1654.6,20180.3,3776.9,1435.0,473.6,3888.2,13119.7,47734.1,6554.2,2954.7,4844.9,2085.6,3861.9,1507.8,518.4,3705.5,169.0,921.9,525.9,465.0,418.8,809.0
CNBD_00911,12364.3,53993.5,6782.9,3320.6,4777.7,1792.3,18343.2,4304.4,1461.9,455.0,3580.2,15274.2,49794.8,6420.3,3153.5,4825.3,1860.4,4417.5,1855.3,657.3,3478.3,241.1,1113.6,884.5,761.9,535.2,698.8
CNBD_00912,13790.4,43963.1,8028.5,2983.4,3732.9,1532.2,19805.5,3471.0,1147.3,469.2,3494.3,15033.8,45331.6,6694.6,3345.5,3991.9,1649.5,3601.3,1321.9,520.3,3424.5,175.2,1061.6,887.1,690.4,874.0,810.9
CNBD_00913,12236.2,48330.1,6965.5,3074.0,3729.5,1606.9,18051.2,3032.3,1076.0,455.9,3332.2,17029.3,45690.7,6317.4,3069.1,3922.0,1727.8,3630.3,1411.0,481.1,3254.5,145.9,900.7,435.0,397.8,581.8,689.2
CNBD_00916,15679.9,49652.0,7864.9,3543.2,4777.7,1867.6,20642.2,4100.1,1658.8,493.7,4020.1,15812.1,48129.4,7810.9,4188.9,5143.0,1853.7,4149.2,2107.7,636.0,3948.9,171.8,1032.5,532.8,530.4,610.6,860.7
CNBD_00917,12163.2,47259.4,7270.6,3677.0,4905.7,2011.4,19118.3,4275.9,1444.2,384.5,3951.2,10839.5,47173.5,7097.2,3695.1,5081.3,1888.5,4292.5,1669.8,679.1,3793.0,155.5,1059.0,592.3,564.2,514.3,832.1
CNBD_00919,19063.0,51793.7,7096.5,3466.6,3725.6,1471.0,18266.3,3222.6,1182.2,395.1,3728.5,17644.2,51473.9,6482.7,3318.4,3859.2,1638.5,3192.0,1325.6,443.9,3547.0,177.3,1109.9,455.1,537.2,532.5,855.8
CNBD_00920,15235.9,56135.0,10176.4,4333.4,4883.1,1920.3,23987.1,4127.3,1470.6,554.5,4613.0,19006.1,53819.5,8929.3,4153.8,4808.1,2354.5,4100.0,1603.9,564.3,4226.5,182.8,929.2,571.6,610.7,624.4,894.6
CNBD_00921,15532.5,45093.3,8998.0,4493.1,5951.5,2238.4,22443.1,3773.2,1723.7,565.1,4579.4,14891.0,44897.2,8523.5,4519.7,5747.2,2283.8,3840.0,1774.8,641.0,4141.3,278.0,1072.1,579.3,560.7,710.4,794.3
CNBD_00922,14362.8,53818.7,7674.0,3352.3,4795.2,1647.7,20657.2,3600.4,1408.6,460.3,3834.6,16270.3,52455.0,7464.8,3691.9,4993.1,1671.5,4199.2,1626.0,747.0,3768.1,187.9,870.4,506.5,662.3,484.4,691.2
CNBD_00923,13421.9,44495.5,6788.7,3272.1,4134.0,1683.2,18342.1,3920.5,1413.5,426.5,3660.5,14838.8,45125.5,6100.8,3367.6,4253.8,1711.1,4218.5,1545.1,538.2,3509.2,192.1,760.5,467.8,423.2,476.0,752.0
CNBD_00924,12801.7,46244.9,8585.2,3349.1,4497.4,1655.5,20658.0,3640.3,1372.3,476.8,4108.1,11686.6,45463.5,8707.8,3128.6,4668.7,1577.6,4222.9,1531.2,604.5,3894.2,167.9,919.6,636.4,608.6,500.2,1015.1
CNBD_00925,13252.0,46196.4,7312.9,3038.0,4079.3,1634.3,17297.8,3565.2,1292.4,333.4,3373.6,12594.8,43563.9,6989.9,3020.3,4368.9,1594.1,3624.7,1514.9,450.1,3267.5,198.4,995.5,424.3,683.6,448.5,902.2
CNBD_00926,12969.6,45884.5,7638.0,2942.9,4267.0,1575.8,18886.8,4103.6,1483.6,488.8,3657.6,12053.9,44230.8,7584.6,3075.5,4299.2,1629.0,4180.0,2103.0,520.0,3666.7,181.5,844.7,419.7,482.4,391.5,799.0
CNBD_00927,12734.0,45855.8,8620.8,3567.4,5042.6,1733.8,20208.4,4153.9,1354.0,596.4,3768.4,12882.5,47793.0,7698.6,3510.3,5258.2,1823.3,4524.1,1475.0,656.3,3967.4,167.6,855.9,392.8,734.2,609.0,806.1
CNBD_00928,12034.5,45981.8,7584.7,3336.0,4391.2,1580.6,19129.3,3817.7,1393.7,424.7,3989.5,12137.6,46925.8,7129.1,3361.2,4407.4,1710.2,4014.8,1492.5,480.4,3737.2,232.0,1034.9,533.5,505.2,588.4,865.3
CNBD_00929,13206.5,54273.8,8546.0,4831.6,4868.6,1953.7,20105.2,4263.8,1227.9,451.5,4196.4,12311.4,55052.8,8201.2,4632.8,5300.7,2025.8,4516.1,1648.9,516.7,4269.0,249.6,962.5,585.2,473.6,704.2,999.2
CNBD_00930,14642.3,47171.6,8515.2,3120.9,4578.1,1785.2,22639.5,3946.6,1400.0,580.4,3827.3,12619.9,46934.5,7566.2,3164.4,4633.2,1854.6,3928.0,1443.0,587.5,3709.6,206.5,1024.3,541.8,798.7,631.4,869.7
CNBD_00931,14504.6,49922.9,8991.9,3469.0,4100.3,1366.3,17126.2,4287.8,1534.5,384.0,3940.6,14310.3,49342.7,7253.2,3397.0,4508.6,1780.2,4517.2,1505.3,584.5,3652.0,197.1,882.6,432.0,362.1,465.0,679.3
CNBD_00932,15205.7,45574.8,8471.4,3355.2,4698.4,1808.3,21272.4,3743.3,1507.6,349.2,4000.1,14255.8,44981.4,7839.3,2735.5,4839.7,2029.5,3960.9,1511.1,398.2,3811.3,184.7,1394.4,667.9,555.9,616.8,1039.0
CNBD_00933,15831.0,48552.5,7140.8,3257.2,4257.6,1913.3,18857.6,3467.9,1301.0,345.6,3635.9,15716.3,48831.0,6925.7,3281.5,4433.1,1874.3,3626.5,1539.8,493.7,3570.8,213.6,1025.7,506.6,583.2,524.5,664.8
CNBD_00934,13846.5,51165.7,7820.0,3649.1,4437.0,1795.5,21110.2,3820.6,1531.5,445.6,4025.6,11485.3,51450.3,7316.1,3706.0,4844.7,1933.2,3659.6,1692.5,572.1,3621.6,203.3,928.1,506.0,688.8,519.9,820.3
CNBD_00935,12954.4,49933.9,6002.0,4202.4,4406.1,1818.8,20217.4,3565.3,1258.3,436.3,3678.6,13217.5,51327.2,5749.1,4527.1,4347.1,1630.8,3603.9,1204.1,455.3,3748.6,185.5,1170.3,896.8,751.9,324.1,743.5
CNBD_00936,13758.9,44317.2,7496.6,3854.9,3848.6,1629.7,19766.9,3939.3,1321.0,473.2,3824.5,13365.5,45155.0,7008.4,3797.2,4236.2,1920.6,4291.4,1530.3,546.0,3556.1,194.3,1008.8,482.5,686.6,528.3,859.3
CNBD_00940,16706.9,52822.0,7536.7,3078.5,4173.5,1590.9,21705.2,4065.7,1597.5,400.5,4135.6,18551.7,51912.1,7853.2,2921.6,4103.4,1607.5,3960.9,1658.9,654.2,3836.3,201.0,1050.1,512.0,818.7,907.3,820.6
CNBD_00941,12261.8,47037.1,8679.7,3255.8,4411.3,1620.5,18705.9,3694.5,1418.9,568.2,3675.0,11902.0,47595.3,7846.4,3168.3,4356.2,1544.1,3760.7,1868.6,603.9,3826.0,173.6,876.2,436.0,783.8,536.7,592.3
CNBD_00942,20275.6,49686.0,8705.8,3715.3,5140.3,1982.4,20618.4,4122.0,1175.6,638.4,4250.9,16467.1,52274.2,8078.7,3765.0,5457.8,1954.8,4374.6,1579.0,530.0,3905.8,252.2,802.3,394.6,380.9,432.7,911.8
CNBD_00943,16299.0,54146.4,9065.3,4605.0,4853.5,1966.6,22748.3,5006.3,1935.1,577.2,4416.9,15027.4,55732.8,8784.9,4356.8,4492.0,1925.8,4664.1,1842.6,481.2,4175.4,219.8,783.9,446.8,497.5,641.3,810.4
CNBD_00944,13756.1,48020.7,8371.2,3424.8,4572.1,1786.5,18623.5,4062.1,1325.3,408.8,3785.5,12340.7,48193.4,7743.9,3478.8,4700.1,1971.2,4206.0,1548.5,569.5,3828.2,150.8,859.7,514.4,627.8,474.0,828.6
CNBD_00945,13905.9,53415.7,7520.4,3497.1,4700.7,2090.1,20708.1,4147.6,1401.3,515.7,3955.3,13485.9,53343.2,6992.8,3488.1,4854.7,2184.9,4243.9,1502.6,722.2,3882.0,174.8,953.4,588.9,554.0,524.3,917.0
CNBD_00946,13780.4,56301.8,7875.3,4029.6,5041.5,1964.2,22751.9,4727.9,1711.6,577.1,3920.2,13369.1,52473.4,7112.9,3962.6,4935.1,2126.6,4733.0,1779.9,674.9,3839.3,201.3,1126.8,594.3,465.9,631.3,891.9
CNBD_00947,13294.7,43216.3,7614.1,3765.7,4781.2,1865.9,19525.6,4136.6,1572.7,408.9,3978.2,13987.0,42890.0,7096.3,3844.3,4772.3,1887.3,4272.6,1755.4,519.4,3864.1,217.3,1045.5,619.0,547.0,453.6,721.2
CNBD_00949,14433.9,49854.3,9268.6,3230.4,4916.3,2149.7,19182.9,3508.3,1608.3,445.6,3923.4,14178.1,51380.0,8388.1,3157.5,5187.4,2093.2,4397.6,1807.2,567.3,3793.4,104.1,1035.9,672.4,765.1,535.6,994.9
CNBD_00950,14590.4,48134.7,7245.5,3621.0,4769.8,1933.9,19153.8,4082.0,1414.8,356.6,3959.5,14589.8,47246.8,6607.8,3637.5,4741.8,2081.7,4556.5,1596.3,516.6,3725.2,202.9,993.3,334.1,380.4,418.8,829.6
CNBD_00951,12464.0,43904.2,6988.9,3259.6,4247.4,1879.5,17644.7,4091.8,1421.7,395.3,3866.0,12368.2,44577.3,7156.1,3137.7,4340.0,1918.8,3994.7,1554.1,473.5,3451.8,206.5,847.2,334.5,363.5,319.6,1072.2
CNBD_00952,16538.9,52060.6,8186.8,3675.5,4600.4,2066.8,20705.8,4097.0,1853.9,489.2,3871.1,15006.9,54751.7,7581.0,3398.5,4680.6,1942.6,3945.9,1739.2,548.8,3744.0,174.6,1041.9,455.7,642.7,595.1,712.5
CNBD_00953,16582.4,57808.1,10529.8,3805.8,5705.3,2110.1,21576.2,3968.3,1595.5,416.9,4023.5,15289.0,58116.0,9453.0,3826.6,5851.3,2457.9,4567.6,1803.4,664.8,3779.3,210.6,1133.1,537.2,516.9,516.9,847.3
CNBD_00954,11294.6,37127.2,6495.2,3240.2,4419.4,1630.3,15491.8,3305.0,1144.4,312.0,3307.4,11466.1,37596.5,6241.9,3384.3,4568.3,1649.9,3358.6,1326.3,445.6,2941.7,157.8,1144.7,390.7,515.8,553.9,1069.3
CNBD_00955,16750.5,49756.1,9301.4,3587.2,4209.1,1680.9,19824.0,4029.0,1435.5,549.9,4137.7,17624.7,49655.6,8090.6,3635.5,4561.4,2168.5,4028.2,1310.8,596.0,3574.9,218.9,1098.9,603.2,923.0,669.2,1059.8
CNBD_00956,16933.4,57066.6,9880.5,4295.3,5585.8,2422.7,24717.3,4220.9,1661.3,541.4,4678.1,19440.0,52377.5,9930.2,4212.9,5426.9,2943.6,4305.2,1729.4,593.2,4351.1,155.5,1213.3,696.3,847.0,915.2,1239.3
CNBD_00957,17284.9,48445.6,9486.1,4065.0,4602.6,1439.8,21179.3,4047.2,1439.6,414.2,4141.2,16442.7,47045.1,8741.6,3688.6,4887.1,1716.5,3847.0,1456.6,486.5,3858.8,199.7,1022.2,371.9,404.7,395.2,895.3
CNBD_00958,17363.9,48199.7,8353.5,3707.7,3686.4,1602.6,20906.6,4293.3,1591.3,428.9,3474.8,15085.2,50999.4,7287.0,3153.6,3943.6,1587.6,4751.7,1565.4,499.9,3632.4,132.8,1182.4,887.0,763.7,759.0,921.6
CNBD_00959,13731.6,49506.2,7295.5,3565.5,3757.0,1622.8,18656.8,3775.0,1366.7,366.9,3637.4,13849.3,47018.1,6528.7,3360.8,3983.0,1563.5,3943.5,1441.3,501.1,3405.3,169.9,1068.1,465.5,472.0,469.2,1102.4
CNBD_00960,11382.8,41134.5,6785.8,2986.1,3994.4,1752.9,16089.1,3489.3,1099.2,451.4,3073.3,13350.8,40911.7,6494.1,3299.6,3800.2,1782.9,3769.3,1376.4,522.9,3090.2,206.0,1227.2,848.5,799.6,531.6,750.7
CNBD_00962,11047.7,38788.7,6442.7,3615.8,4260.2,1749.2,17935.1,3803.3,1340.1,393.4,3666.5,10874.1,42870.6,7067.3,3828.1,4985.5,1844.5,4027.4,1758.1,446.5,3526.5,163.2,716.7,427.3,485.0,307.9,660.9
CNBD_00963,11912.7,43577.8,7614.5,2948.4,3819.1,1438.1,18017.4,3692.8,1261.7,342.1,3586.9,12533.6,43951.4,7532.9,3049.5,3745.9,1408.6,3670.5,1606.5,384.4,3538.8,192.6,1342.1,801.5,687.8,664.5,753.9
CNBD_00964,15304.1,58194.1,9158.4,3315.7,4690.5,1885.6,22633.8,4154.0,1373.1,436.5,4056.1,21230.1,52356.7,8530.3,3608.6,5146.9,1962.5,4438.5,1523.1,557.8,4125.8,199.0,953.2,472.0,756.5,600.3,742.0
CNBD_00965,14480.8,50296.9,9197.2,3842.3,4734.0,1686.7,21574.7,4113.1,1568.4,479.3,3977.9,13200.1,46962.9,8383.4,4210.9,5254.1,1998.6,4502.2,1724.4,533.0,3812.3,245.7,1137.2,598.2,579.6,736.6,917.5
CNBD_00968,13811.8,54510.3,8465.2,3982.3,4981.2,1763.3,21611.6,3549.0,1202.5,428.6,3802.2,14464.1,53065.2,8213.7,3776.4,5308.3,1814.2,3612.1,1384.6,582.1,3611.7,151.5,1071.1,890.2,885.1,611.7,869.7
CNBD_00969,14204.2,54765.3,7822.6,3560.6,4789.4,1832.3,22206.9,3742.9,1236.5,448.2,4153.7,15055.2,52380.8,7713.7,3878.2,5337.6,2055.3,4080.4,1436.5,498.3,4066.7,201.1,831.8,493.5,392.1,402.8,821.6
CNBD_00972,11429.0,47196.3,6533.6,3449.8,4687.4,1524.6,19649.4,3629.0,1247.9,563.0,3499.3,10818.0,47478.3,6456.1,3786.0,4975.0,1593.1,3550.2,1401.4,685.0,3293.6,154.5,1033.3,672.3,552.4,446.7,1001.6
CNBD_00973,12198.2,51028.2,6962.5,4210.6,4928.7,1795.2,19931.4,4087.7,1891.3,583.3,3650.2,11582.9,52887.9,6690.8,4333.4,5119.7,1790.6,4001.6,2012.6,644.4,3667.0,164.3,1208.7,625.1,832.0,914.5,1023.6
CNBD_00975,12831.7,57648.7,7683.8,3163.4,6090.6,1922.6,22366.1,4085.1,1611.4,453.4,4101.4,12822.0,57779.2,7598.4,3100.9,6147.7,1984.3,4205.5,1821.2,539.3,4098.4,231.9,951.4,463.0,669.1,712.5,931.5
CNBD_00978,12665.8,55236.7,6629.8,3562.3,4828.3,1867.4,21314.8,4074.6,1835.1,466.1,4097.3,12796.0,52255.9,6489.0,3512.9,4850.0,1574.9,4467.8,1904.5,528.4,3724.3,247.7,667.4,477.5,498.1,551.6,725.5
CNBD_00979,10946.2,46373.4,7119.4,3808.9,4887.3,1798.7,18848.2,3497.3,1209.1,503.9,3531.8,10593.2,46133.3,7076.2,3907.7,4929.2,1855.6,3820.6,1588.8,530.5,3455.9,218.5,876.8,514.0,458.8,459.4,873.1
CNBD_00980,10453.4,47058.2,7258.0,3543.7,4098.6,1626.1,17723.1,3624.9,1396.2,570.4,3438.6,9144.4,45497.1,6820.3,3714.3,4546.7,1605.7,3968.3,1452.8,511.9,3262.7,195.6,726.7,451.7,585.6,416.9,647.0
CNBD_00981,12735.4,55455.3,7044.3,2972.5,4243.6,1345.5,19019.0,3948.9,1347.9,451.6,3358.1,12099.1,53436.2,6684.8,3016.4,4324.4,1317.3,4189.7,1479.1,409.9,3398.1,176.0,878.3,355.9,709.8,828.3,1009.8
